"news_day","headline"
"2024-03-18","NVIDIA UNVEILS 6G RESEARCH CLOUD PLATFORM TO ADVANCE WIRELESS COMMUNICATIONS WITH AI"
"2024-03-18","GE HEALTHCARE ACCELERATES AI INNOVATION WITH HEALTHCARE-SPECIFIC FOUNDATION MODELS POWERED BY NVIDIA "
"2024-03-18","IBM TO DRIVE ENTERPRISE-READY AI ADOPTION AT SCALE IN COLLABORATION WITH NVIDIA "
"2024-03-18","SUPERMICRO LAUNCHES THREE NVIDIA-BASED, FULL-STACK, READY-TO-DEPLOY GENERATIVE AI SUPERCLUSTERS THAT SCALE FROM ENTERPRISE TO LARGE LLM INFRASTRUCTURES "
"2024-03-18","NVIDIA POWERS JAPAN’S ABCI-Q SUPERCOMPUTER FOR QUANTUM RESEARCH"
"2024-03-18","SNOWFLAKE TEAMS WITH NVIDIA TO DELIVER FULL-STACK AI PLATFORM FOR CUSTOMERS TO TRANSFORM THEIR INDUSTRIES"
"2024-03-18","HITACHI COLLABORATES WITH NVIDIA TO ACCELERATE DIGITAL TRANSFORMATION WITH GENERATIVE AI"
"2024-03-18","NVIDIA DIGITAL HUMAN TECHNOLOGIES BRING AI CHARACTERS TO LIFE"
"2024-03-18","SOUNDHOUND TO OFFER ON-CHIP VOICE AI WITH NVIDIA THAT DELIVERS IN-VEHICLE GENERATIVE AI RESPONSES WITH NO CONNECTIVITY REQUIRED"
"2024-03-18","HITACHI VANTARA ANNOUNCES COLLABORATION WITH NVIDIA TO CREATE NEW PORTFOLIO OF INDUSTRIAL AI SOLUTIONS"
"2024-03-18","GOOGLE CLOUD AND NVIDIA EXPAND PARTNERSHIP TO SCALE AI DEVELOPMENT "
"2024-03-18","VERTIV JOINS THE NVIDIA PARTNER NETWORK"
"2024-03-18","JOHNSON & JOHNSON MEDTECH WORKS WITH NVIDIA TO BROADEN AI'S REACH IN SURGERY "
"2024-03-18","SCHNEIDER ELECTRIC COLLABORATES WITH NVIDIA ON DESIGNS FOR AI DATA CENTERS"
"2024-03-18","PENTANET - JOINING NVIDIA GLOBAL GRAPHICS DELIVERY NETWORK WILL OPEN PATHWAY TO NEW COMMERCIAL OPPORTUNITIES BEYOND GAMING"
"2024-03-18","PENTANET LTD - WORKED WITH NVIDIA TO UPGRADE GEN 3 CLOUD INFRASTRUCTURE WITH NVIDIA L40 GPUS"
"2024-03-18","PENTANET LTD - PENTANET'S CLOUD UPGRADED TO BRING ANZ INTO NVIDIA'S GLOBAL GRAPHICS DELIVERY NETWORK"
"2024-03-18","YTL POWER INTERNATIONAL - WILL DEPLOY AND MANAGE ADVANCED SUPERCOMPUTERS ON NVIDIA GRACE BLACKWELL-POWERED DGX CLOUD"
"2024-03-18","SEGWAY COLLABORATES WITH NVIDIA TO INTRODUCE NVIDIA ISAAC-POWERED NOVA ORIN DEVELOPER KIT FOR AUTONOMOUS MOBILE ROBOTS"
"2024-03-19","COGNIZANT TO APPLY GENERATIVE AI TO ENHANCE DRUG DISCOVERY FOR PHARMACEUTICAL CLIENTS WITH NVIDIA BIONEMO"
"2024-03-19","COGNIZANT TO APPLY GENERATIVE AI TO ENHANCE DRUG DISCOVERY FOR PHARMACEUTICAL CLIENTS WITH NVIDIA BIONEMO"
"2024-03-19","NVIDIA CORP <NVDA.O>: WELLS FARGO RAISES TARGET PRICE TO $970 FROM $840"
"2024-03-19","NVIDIA SHARES DOWN 0.8% PREMARKET AFTER UNVEILING NEW FLAGSHIP AI CHIP"
"2024-03-19","ADVANCED MICRO DEVICES SHARES DOWN 2.4% PREMARKET AFTER NVIDIA UNVEILS FLAGSHIP AI CHIP"
"2024-03-19","SPIRE GLOBAL SHARES UP 20% PREMARKET AFTER CO SAYS TO COLLABORATE WITH NVIDIA FOR AI-DRIVEN WEATHER PREDICTION"
"2024-03-19","SOUNDHOUND SHARES UP 1.9% PREMARKET AFTER CO TO USE NVIDIA TECH TO DEVELOP AN IN-VEHICLE VOICE COMMAND SYSTEM"
"2024-03-19","SHARES OF CADENCE DESIGN SYSTEMS UP 3.0% PREMARKET AFTER PARTNERING WITH NVIDIA TO ADD CUDA ACCELERATION"
"2024-03-19","SYNOPSYS SHARES UP 2.6% PREMARKET AFTER CO TO PARTNER WITH NVIDIA"
"2024-03-19","BEAMR PRESENTS ACCELERATED VIDEO AI WORKFLOWS AT NVIDIA GTC"
"2024-03-19","NVIDIA CORP <NVDA.O>: GOLDMAN SACHS RAISES TARGET PRICE TO $1,000 FROM $875 "
"2024-03-19","NVIDIA CORP <NVDA.O>: SUSQUEHANNA RAISES TARGET PRICE TO $1,050 FROM $850"
"2024-03-19","ANSYS SHARES UP 1.1% PREMARKET AFTER CO TO PARTNER WITH NVIDIA"
"2024-03-19","APPLIED DIGITAL AMONG FIRST CLOUD SERVICE PROVIDERS TO USE NEW NVIDIA BLACKWELL PLATFORM"
"2024-03-19","CLOUDERA AND NVIDIA COLLABORATE TO EXPAND GENERATIVE AI CAPABILITIES WITH NVIDIA MICROSERVICES"
"2024-03-19","NVIDIA SHARES DOWN 2% AFTER UNVEILING NEW FLAGSHIP AI CHIP"
"2024-03-19","ADVANCED MICRO DEVICES SHARES DOWN 4.2% AFTER NVIDIA UNVEILS FLAGSHIP AI CHIP"
"2024-03-19","SPIRE GLOBAL SHARES JUMP 19.4% AFTER CO SAYS TO COLLABORATE WITH NVIDIA FOR AI-DRIVEN WEATHER PREDICTION"
"2024-03-19","ROCKWELL AUTOMATION TO INCREASE SCALE AND SCOPE OF AI IN MANUFACTURING WITH NVIDIA "
"2024-03-19","NVIDIA CEO ON BLACKWELL CHIP SAYS WILL COST AROUND $30,000 TO $40,000- CNBC INTERVIEW"
"2024-03-19","NVIDIA CEO SAYS R&D BUDGET FOR BLACKWELL PLATFORM WAS AROUND $10 BILLION - CNBC INTERVIEW"
"2024-03-19","CHECK POINT TO SET NEW STANDARD FOR SECURING AI CLOUD INFRASTRUCTURE AT SCALE WITH NVIDIA"
"2024-03-19","NVIDIA CEO SAYS TOTAL ADDRESSABLE MARKET FOR ACCELERATED COMPUTING COULD TOTAL $250 BILLION PER YEAR - CONFERENCE"
"2024-03-19","NVIDIA SHARES REVERSE COURSE, LAST UP 1.1%"
"2024-03-19","NVIDIA PLANS TO START SHIPPING BLACKWELL CHIPS 'LATER THIS YEAR' - CHIEF FINANCIAL OFFICER"
"2024-03-19","KEYSIGHT ACCELERATES ITS 6G EFFORTS WITH NVIDIA 6G RESEARCH CLOUD PLATFORM"
"2024-03-20","NVIDIA CORP <NVDA.O>:  OPPENHEIMER RAISES TARGET PRICE TO $1100 FROM $850"
"2024-03-20","NVIDIA CORP <NVDA.O>: PIPER SANDLER RAISES TARGET PRICE TO $1050 FROM $850"
"2024-03-20","NVIDIA CORP <NVDA.O>: DEUTSCHE BANK RAISES TARGET PRICE TO $850 FROM $720"
"2024-03-20","NVIDIA CORP <NVDA.O>: CITIGROUP RAISES TARGET PRICE TO $1,030 FROM $820"
"2024-03-20","NVIDIA CORPORATION  <NVDA.O>: DEUTSCHE BANK RAISES TARGET PRICE TO $850 FROM $720"
"2024-03-20","DELTA DEMONSTRATES DIGITAL TWIN DEVELOPED ON NVIDIA OMNIVERSE AND ITS OWN ENERGY-EFFICIENT AI SERVER POWER AND INFRASTRUCTURE SOLUTIONS AT NVIDIA GTC"
"2024-03-21","NVIDIA CORP <NVDA.O>: TD COWEN RAISES TARGET PRICE TO $1100 FROM $900 "
"2024-03-21","NVIDIA UP 1.1%, U.S.-LISTED SHARES OF TAIWAN SEMICONDUCTOR UP 3.5%"
"2024-03-21","DELL SHARES UP 2.0% PREMARKET AFTER CO OFFERS COMPLETE NVIDIA-POWERED AI FACTORY SOLUTIONS"
"2024-03-21","DELL SHARES UP 2.0% PREMARKET AFTER CO OFFERS COMPLETE NVIDIA-POWERED AI FACTORY SOLUTIONS"
"2024-03-21","NVIDIA UP 2.1%, U.S.-LISTED SHARES OF TAIWAN SEMICONDUCTOR UP 3.9%"
"2024-03-21","PENTANET LTD -  PROCEEDS OF PLACEMENT WILL BE APPLIED FOR CAPEX FOR NVIDIA CLOUD SERVERS AND INFRASTRUCTURE"
"2024-03-22","NVIDIA CORP <NVDA.O>: UBS RAISES TARGET PRICE TO $1100 FROM $800"
"2024-03-22","NVIDIA CORP <NVDA.O>: UBS RAISES TARGET PRICE TO $1,100 FROM $800 "
"2024-03-25","EXCLUSIVE-GOOGLE, INTEL, QUALCOMM EXECUTIVES SAY THEY PLAN TO BATTLE NVIDIA AI DOMINANCE THROUGH UXL FOUNDATION"
"2024-03-25","NVIDIA SHARES TURN NEGATIVE PREMARKET AFTER REPORT GOOGLE, INTEL, QUALCOMM EXECUTIVES SAY THEY PLAN TO BATTLE NVIDIA AI DOMINANCE; LAST DOWN 0.9%"
"2024-03-26","NVIDIA PARTNER PLANS $4 BILLION INVESTMENT IN INDIANA- WSJ"
"2024-03-26","2CRSI SA - HAS STRENGTHENED ITS RELATIONSHIP WITH ITS PARTNER NVIDIA, AND HAS MADE MOST OF GTC 2024 TO FINALIZE NEW SALES OF SERVERS FOR ARTIFICIAL INTELLIGENCE WORTH 29.3 MUSD "
"2024-03-26","2CRSI SA: GTC NVIDIA 2024: A STRONGER RELATIONSHIP WITH NVIDIA  AND A NEW SALE FOR AI SERVERS"
"2024-03-27","HOTH THERAPEUTICS INC - MERVEILLE.AI FILES PATENT FOR OBESITY TREATMENT, BEGINS PREPARATORY STEPS FOR CLINICAL TRIALS, JOINS NVIDIA DEVELOPER PROGRAM"
"2024-03-27","HOTH THERAPEUTICS SHARES SURGE 11% TO $1.6 PREMARKET AFTER CO'S SUBSIDIARY FILES PATENT FOR AI-DRIVEN OBESITY TREATMENT, JOINS NVIDIA'S DEVELOPER PROGRAM"
"2024-03-27","SHARES OF NVIDIA DOWN 3% "
"2024-03-27","""MEDICAL IP, UNVEILING OF DIGITAL TWIN SIMULATION PLATFORM AT NVIDIA GTC 2024…"" JENSEN HUANG EMPHASIZES OMNIVERSE PLATFORM IN HIS KEYNOTE"
"2024-04-03","NVIDIA EXPECTS NO IMPACT TO CHIP SUPPLY FROM TAIWAN EARTHQUAKE -STATEMENT"
"2024-04-04","NVIDIA, INDOSAT OOREDOO PLAN TO INVEST IN AI CENTRE IN INDONESIA'S CENTRAL JAVA WORTH TO $200 MLN- INDONESIA'S COMMUNICATION MINISTRY"
"2024-04-08","NVIDIA CORP <NVDA.O>: KEYBANC RAISES TARGET PRICE TO $1200 FROM $1100 "
"2024-04-09","NVIDIA SHARES FALL 3.8%"
"2024-04-09","CORESITE HELPS CUSTOMERS ACCELERATE ARTIFICIAL INTELLIGENCE ADOPTION AS NVIDIA DGX-READY DATA CENTER PARTNER"
"2024-04-09","NVIDIA CORP - NVIDIA HOLOSCAN FOR MEDIA, AVAILABLE NOW"
"2024-04-09","BEAMR TO ENABLE REAL-TIME VIDEO STREAMING OVER 5G WITH NVIDIA HOLOSCAN FOR MEDIA"
"2024-04-09","AMAZON.COM INC - AMAZON HAS ENTERED A NEW RESEARCH PARTNERSHIP WITH THE UNIVERSITY OF WASHINGTON, THE UNIVERSITY OF TSUKUBA, AND NVIDIA"
"2024-04-10","NVIDIA SHARES DIP 1% PREMARKET AFTER CLOSING AT A MORE THAN ONE MONTH LOW ON TUESDAY"
"2024-04-10","NVIDIA CORP <NVDA.O>: MORGAN STANLEY  RAISES TARGET PRICE TO $1000 FROM $795"
"2024-04-10","NVIDIA SHARES FALL 1.6% AFTER CLOSING AT A MORE THAN ONE MONTH LOW ON TUESDAY"
"2024-04-10","NVIDIA SHARES REVERSE COURSE, LAST UP 0.7%"
"2024-04-10","NVIDIA CORP. <NVDA.O>: MORGAN STANLEY  RAISES TARGET PRICE TO $1000.00 FROM $795.00"
"2024-04-11","NVIDIA CORP <NVDA.O>: RAYMOND JAMES RAISES TARGET PRICE TO $1,100 FROM $850"
"2024-04-11","NVIDIA SHARES RISE 0.8%, ADDING TO WEDNESDAY'S NEAR 2% RISE"
"2024-04-11","NVIDIA SHARES EXTEND GAINS, LAST UP 2.1%"
"2024-04-15","NVIDIA SHARES RISE 1.2% PREMARKET"
"2024-04-15","AKAMAI ROLLS OUT CLOUD INFRASTRUCTURE AND SERVICES POWERED BY NVIDIA, OPTIMIZED FOR VIDEO PROCESSING"
"2024-04-15","NV5 EXPANDS STRATEGIC COLLABORATION TO DEVELOP OPTIMAL DATA CENTER DESIGN CONDITIONS FOR NVIDIA AI COMPUTE SYSTEMS"
"2024-04-15","NVIDIA SHARES UP 1.2%"
"2024-04-16","NVIDIA CORP <NVDA.O>: EVERCORE ISI INITIATES WITH OUTPERFORM RATING; PRICE TARGET $1160 "
"2024-04-16","NVIDIA- EXPANDING RTX PROFESSIONAL GRAPHICS OFFERINGS WITH NEW NVIDIA AMPERE ARCHITECTURE-BASED GPUS FOR DESKTOPS: NVIDIA RTX A400 & NVIDIA RTX A1000"
"2024-04-16","NVIDIA - RTX A400 GPU IS EXPECTED TO BE AVAILABLE FROM CHANNEL PARTNERS STARTING IN MAY, WITH ANTICIPATED AVAILABILITY FROM MANUFACTURERS IN SUMMER"
"2024-04-16","NVIDIA- NVIDIA RTX A1000 GPU IS NOW AVAILABLE THROUGH GLOBAL DISTRIBUTION PARTNERS SUCH AS PNY AND RYOYO ELECTRIC"
"2024-04-17","NVIDIA DOWN 1.4%, ADVANCED MICRO DEVICES FALLS 1.6%, MICRON TECHNOLOGY DOWN 1.5%"
"2024-04-18","NVIDIA UP 1.7%, ADVANCED MICRO DEVICES, APPLIED MATERIALS, ARM HOLDINGS GAIN OVER 1% EACH"
"2024-04-18","NVIDIA CORP -ANNOUNCED OPTIMIZATIONS ACROSS ALL ITS PLATFORMS TO ACCELERATE META LLAMA 3"
"2024-04-19","ARM HOLDINGS DOWN 2.5%, MICRON TECHNOLOGY DOWN 1.9%, NVIDIA DOWN 1.2%, ADVANCED MICRO DEVICES DOWN 1.3%, MARVELL TECHNOLOGY DOWN 1.7%"
"2024-04-19","ARM HOLDINGS DOWN 4.1%, MICRON TECHNOLOGY DOWN 2.5%, NVIDIA DOWN 1.4%, ADVANCED MICRO DEVICES DOWN 2.6%, MARVELL TECHNOLOGY DOWN 1.2%"
"2024-04-19","NVIDIA SHARES HIT LOWEST POINT SINCE LATE FEB WITH VOLUME PICKUP, LAST DOWN 8.4% TRADING FOR BIGGEST ONE-DAY PCT DECLINE SINCE SEPT 2022"
"2024-04-22","UBS DOWNGRADES BIG 6 TECH+ STOCKS (APPLE, AMAZON.COM, ALPHABET, META, MICROSOFT, NVIDIA) TO NEUTRAL FROM OVERWEIGHT  "
"2024-04-22","NVIDIA SHARES CLIMB 1.6% PREMARKET FOLLOWING 10% DROP ON FRIDAY"
"2024-04-22","UBS DOWNGRADES BIG 6 TECH+ STOCKS (APPLE, AMAZON.COM, ALPHABET, META, MICROSOFT, NVIDIA) TO NEUTRAL FROM OVERWEIGHT  "
"2024-04-22","NVIDIA SHARES UP 2.3% FOLLOWING 10% DROP ON FRIDAY"
"2024-04-23","NVIDIA, FPT SIGN COMPREHENSIVE STRATEGIC PARTNERSHIP DEAL ON ARTIFICIAL INTELLIGENCE DEVELOPMENT - JOINT STATEMENT"
"2024-04-23","VIETNAM'S FPT TO INVEST $200 MLN TO BUILD AN AI FACTORY USING NVIDIA'S TECHNOLOGIES - JOINT STATEMENT"
"2024-04-23","NVIDIA SHARES UP 1.9% PREMARKET"
"2024-04-23","CASH FINANCIAL SERVICES - FROM 2 TO 22 APRIL ACQUIRED AGGREGATE OF 755 NVIDIA SHARES THROUGH OPEN MARKET "
"2024-04-23","CASH FINANCIAL SERVICES - ACQUISITION OF NVIDIA SHARES FOR HK$4.91 MLN "
"2024-04-23","NVIDIA SHARES UP 2.1%"
"2024-04-23","MUSK SAYS TESLA WILL HAVE 85,000 NVIDIA H100 GPUS TRAINING AI BY END OF YEAR"
"2024-04-23","NVIDIA SHARES UP 1.5% IN EXTENDED AFTER THE BELL FOLLOWING TESLA RESULTS"
"2024-04-23","RPT-MUSK SAYS TESLA WILL HAVE 85,000 NVIDIA H100 GPUS TRAINING AI BY END OF YEAR"
"2024-04-24","VIETNAM TECH FIRM FPT SHARES RISE 6.86% TO 120,000 DONG, AT RECORD HIGH FOLLOWING NEWS OF COLLABORATION WITH NVIDIA"
"2024-04-24","NVIDIA SHARES RISE 2% PREMARKET FOLLOWING TESLA RESULTS"
"2024-04-24","NVIDIA CORP: TO ACQUIRE GPU ORCHESTRATION SOFTWARE PROVIDER RUN:AI"
"2024-04-24","NVIDIA CORP: WILL CONTINUE TO OFFER RUN:AI’S PRODUCTS UNDER SAME BUSINESS MODEL FOR IMMEDIATE FUTURE"
"2024-04-24","NVIDIA CORP: WILL CONTINUE TO INVEST IN RUN:AI PRODUCT ROADMAP AS PART OF NVIDIA DGX CLOUD"
"2024-04-24","NVIDIA SHARES UP 1.4% FOLLOWING TESLA RESULTS"
"2024-04-24","NVIDIA SHARES UP 1.3% AFTER THE BELL"
"2024-04-24","NVIDIA SHARES LAST DOWN 0.5% AFTER THE BELL"
"2024-04-25","ORACLE U.S. GOVERNMENT CLOUD CUSTOMERS ACCELERATE SOVEREIGN AI WITH NVIDIA AI ENTERPRISE"
"2024-04-25","HUAWEI TECHNOLOGIES LEADS GROUP OF CHINESE SEMICONDUCTOR COMPANIES TO COMPETE WITH NVIDIA’S AI CHIPS - THE INFORMATION"
"2024-04-25","NVIDIA SHARES UP 3.2%"
"2024-04-25","NVIDIA SHARES UP 1.9% AFTER THE BELL"
"2024-04-26","NVIDIA SHARES RISE 2% PREMARKET AFTER UPBEAT ALPHABET, MICROSOFT EARNINGS"
"2024-04-26","NVIDIA SHARES UP 1.1% AFTER UPBEAT ALPHABET, MICROSOFT EARNINGS "
"2024-04-26","NVIDIA SHARES EXTEND GAINS, LAST UP 4.3%"
"2024-04-29","NVIDIA CORP <NVDA.O>: MELIUS RESEARCH RAISES TARGET PRICE TO $1125 FROM $1000"
"2024-04-30","NVIDIA CORP <NVDA.O>: UBS RAISES TARGET PRICE TO $1150 FROM $1100"
"2024-04-30","GLOBAL MOFY METAVERSE AND HEARTDUB LEVERAGE NVIDIA OMNIVERSE TO DEVELOP GENERATIVE VIDEO AI PLATFORM GAUSSPEED"
"2024-04-30","NVIDIA CORP <NVDA.O>: UBS RAISES TARGET PRICE TO $1150 FROM $1100"
"2024-04-30","S&P: NVIDIA CORP. UPGRADED TO 'AA-' ON CONTINUED STRONG AI INVESTMENT CYCLE; OUTLOOK STABLE"
"2024-05-01","NVIDIA SHARES DOWN 1.8%, MICRON TECHNOLOGY DOWN 1.5% PREMARKET AFTER PEER AMD'S FORECAST FOR AI CHIPS FAILED TO IMPRESS INVESTORS"
"2024-05-01","HYVE SOLUTIONS NAMED DESIGN PARTNER FOR NVIDIA HGX PRODUCT LINE"
"2024-05-01","NVIDIA SHARES DOWN 1.6%, MICRON TECHNOLOGY DOWN 1.5%, INTEL DOWN 0.3% AFTER AMD'S FORECAST FOR AI CHIPS FAILS TO IMPRESS INVESTORS"
"2024-05-01","NVIDIA SHARES EXTEND DECLINES, LAST DOWN 4.5%"
"2024-05-02","SYGNIA: COLLABORATION WITH NVIDIA AIMED AT ""REVOLUTIONIZING"" CYBERSECURITY IN ENERGY AND INDUSTRIAL SECTORS WITH AI-POWERED EDGE SOLUTIONS"
"2024-05-07","NVIDIA SHARES FALL 1% PREMARKET AFTER REPORT APPLE WORKING ON AI CHIPS FOR DATA CENTERS"
"2024-05-07","STANLEY DRUCKENMILLER CUT HIS NVIDIA STAKE IN LATE MARCH, SAYS AI MAY BE A BIT OVERHYPED SHORT TERM - CNBC"
"2024-05-07","NVIDIA CORP <NVDA.O>: GOLDMAN SACHS  RAISES TARGET PRICE TO $1100 FROM $1000"
"2024-05-07","NVIDIA SHARES DOWN 1.3% AFTER REPORT APPLE WORKING ON AI CHIPS FOR DATA CENTERS"
"2024-05-07","EUROTECH INTRODUCES AI GAME-CHANGERS: RELIACOR 31-11 & 33-11 POWERED BY NVIDIA JETSON ORIN"
"2024-05-08","FORESIGHT LEVERAGES NVIDIA JETSON ORIN TO INTRODUCE NOVEL 360-DEGREE 3D PERCEPTION SOLUTION"
"2024-05-08","NVIDIA SHARES DOWN 1.1% PREMARKET"
"2024-05-08","NVIDIA SHARES DOWN 1.2%"
"2024-05-08","SERVICENOW SHOWCASES GENERATIVE AI SERVICE AGENTS USING NVIDIA AI ENTERPRISE SOFTWARE"
"2024-05-10","NVIDIA SHARES UP 1.6% PREMARKET AS TSMC'S APRIL SALES SURGE 60% ON SUSTAINED DEMAND FOR AI CHIPS"
"2024-05-10","NVIDIA SHARES UP 1.5% AFTER TSMC'S APRIL SALES SURGE 60% ON SUSTAINED DEMAND FOR AI CHIPS"
"2024-05-10","NVIDIA SHARES EXTEND GAINS, LAST UP 2.7%"
"2024-05-10","LFG INVESTMENT - UNIT DISPOSED OF 53 NVIDIA CORP SHARES FOR TOTAL US$47,333 AT AN AVERAGE PRICE OF US$893 PER NVIDIA CORP SHARE"
"2024-05-13","NVIDIA GRACE HOPPER IGNITES NEW ERA OF AI SUPERCOMPUTING"
"2024-05-13","NVIDIA ACCELERATES QUANTUM COMPUTING CENTERS WORLDWIDE WITH CUDA-Q PLATFORM"
"2024-05-13","NVIDIA CORP <NVDA.O>: JEFFERIES RAISES TARGET PRICE TO $1,200 FROM $780 "
"2024-05-13","RECURSION ANNOUNCES COMPLETION OF NVIDIA-POWERED BIOHIVE-2, THE LARGEST SUPERCOMPUTER IN PHARMACEUTICAL INDUSTRY"
"2024-05-13","RECURSION PHARMACEUTICALS SHARES CLIMB 4% PREMARKET AFTER CO ANNOUNCES COMPLETION OF NVIDIA-POWERED SUPERCOMPUTER BIOHIVE-2"
"2024-05-13","CHINESE REGULATORS TELL LOCAL TECH FIRMS TO BUY FEWER NVIDIA CHIPS - THE INFORMATION"
"2024-05-13","RECURSION PHARMACEUTICALS SHARES CLIMB 11% AFTER CO ANNOUNCES COMPLETION OF NVIDIA-POWERED SUPERCOMPUTER BIOHIVE-2"
"2024-05-14","NVIDIA CORP <NVDA.O>: WELLS FARGO RAISES TARGET PRICE TO $1150 FROM $970"
"2024-05-14","NVIDIA CORP SAYS PRESIDENT AND CEO JEN-HSUN HUANG'S 2024 TOTAL COMPENSATION WAS $34.2 MLN VS $21.4 MLN IN 2023 - SEC FILING"
"2024-05-15","ELLIOTT INVESTMENT MANAGEMENT L.P TAKES SHARE STAKE OF 5000 COMMON SHARES IN NVIDIA CORP"
"2024-05-16","SARTORIUS STEDIM BIOTECH SA - TO ADVANCE DRUG DISCOVERY AND MANUFACTURING WITH AI IN COLLABORATION WITH NVIDIA"
"2024-05-16","POLYAI: ROUND IS BACKED BY NEW INVESTORS HEDOSOPHIA, NVIDIA'S NVENTURES AND ZENDESK"
"2024-05-16","NORTHROP GRUMMAN: AGREEMENT FOR ACCESS AND USE OF NVIDIA AI SOFTWARE TO ACCELERATE DEVELOPMENT OF SOME OF MOST ADVANCED SYSTEMS"
"2024-05-17","ADVANCED MICRO DEVICES SHARES RISE 2% PREMARKET AFTER MICROSOFT OFFERS CLOUD CUSTOMERS AMD ALTERNATIVE TO NVIDIA AI PROCESSORS"
"2024-05-17","ADVANCED MICRO DEVICES SHARES GAIN 2.5% AFTER MICROSOFT OFFERS CLOUD CUSTOMERS AMD ALTERNATIVE TO NVIDIA AI PROCESSORS"
"2024-05-20","NVIDIA CORP. <NVDA.O>: BARCLAYS RAISES TARGET PRICE TO $1100 FROM $850"
"2024-05-20","NVIDIA CORP <NVDA.O>: SUSQUEHANNA RAISES TARGET PRICE TO $1100 FROM $1050"
"2024-05-20","NVIDIA SHARES RISE 1.3% PREMARKET AFTER ATLEAST TWO BROKERAGES RAISE PT ON STOCK"
"2024-05-20","NVIDIA CORP <NVDA.O>: STIFEL RAISES TARGET PRICE TO $1085 FROM $910"
"2024-05-20","KYNDRYL TEAMS WITH NVIDIA TO ACCELERATE ADOPTION OF GENERATIVE AI-ENABLED SOLUTIONS"
"2024-05-20","NVIDIA SHARES RISE 1.7% AFTER ATLEAST THREE BROKERAGES RAISE PTS ON STOCK"
"2024-05-20","DELL ANNOUNCES NEW SERVERS SUPPORTING NVIDIA BLACKWELL CHIPS WITH DIRECT LIQUID COOLING- EVENT"
"2024-05-20","DELL TECHNOLOGIES INC - DELL AI FACTORY WITH NVIDIA AUTOMATED DEPLOYMENT CAPABILITIES ENABLED THROUGH DELL PROFESSIONAL SERVICES AVAILABLE IN H2 2024"
"2024-05-20","DELL TECHNOLOGIES EXPANDS DELL AI FACTORY WITH NVIDIA TO TURBOCHARGE AI ADOPTION"
"2024-05-20","DELL TECHNOLOGIES INC - DELL NATIVEEDGE DEPLOYMENT BLUEPRINTS FOR NVIDIA WILL BE AVAILABLE GLOBALLY STARTING IN SECOND HALF OF 2024"
"2024-05-21"," SCALE AI: ACCEL LED ROUND WITH PARTICIPATION FROM RETURNING INVESTORS INCLUDING SPARK CAPITAL, NVIDIA, TIGER GLOBAL MANAGEMENT, AMONG OTHERS"
"2024-05-21","NUTANIX AND NVIDIA COLLABORATE TO ACCELERATE ENTERPRISE AI ADOPTION "
"2024-05-21","AMAZON HALTS ORDERS OF NVIDIA ‘SUPERCHIP’ TO AWAIT UPDATED MODEL - FT"
"2024-05-21","INVIDIA CAPITAL MANAGEMENT ANNOUNCES HEALTHCARE INVESTMENT FIRM LAUNCH WITH STRATEGIC INVESTMENT FROM GCM GROSVENOR"
"2024-05-21","NVIDIA SHARES DOWN 1.1%"
"2024-05-21","NVIDIA CORP - EXPANDS COLLABORATION WITH MICROSOFT TO HELP DEVELOPERS BUILD, DEPLOY AI APPLICATIONS FASTER"
"2024-05-21","NVIDIA SHARES TURN POSITIVE, LAST UP 0.31%"
"2024-05-22","BRAINHOLE TECHNOLOGY - ON 21 MAY, CO ACQUIRED AGGREGATE OF 1,370 NVIDIA SHARES FOR US$1.3 MLN"
"2024-05-22","BRAINHOLE TECHNOLOGY - FURTHER ACQUISITION OF NVIDIA SHARES"
"2024-05-22","NVIDIA, 3M, FIDELITY, SONY, ADIDAS TOP 2024 AXIOS-HARRIS POLL 100 WITH BEST REPUTATION; 70% OF COMPANIES DECLINE"
"2024-05-22","NVIDIA EXTENDS DECLINES, SHARES DOWN 1.5%"
"2024-05-22","NVIDIA CORP - BLACKWELL PLATFORM IS IN FULL PRODUCTION"
"2024-05-22","NVIDIA CORP: SEES FULL YEAR GROSS MARGINS EXPECTED TO BE IN MID-70% RANGE"
"2024-05-22","NVIDIA CORP - TRADING IS EXPECTED TO COMMENCE ON A SPLIT-ADJUSTED BASIS AT MARKET OPEN ON MONDAY, JUNE 10, 2024"
"2024-05-22","NVIDIA CORP: DATA CENTER GROWTH WAS FUELED BY STRONG AND ACCELERATING DEMAND FOR GENERATIVE AI TRAINING AND INFERENCE ON HOPPER PLATFORM"
"2024-05-22","NVIDIA CORP - NVIDIA IS INCREASING ITS QUARTERLY CASH DIVIDEND BY 150% FROM $0.04 PER SHARE TO $0.10 PER SHARE OF COMMON STOCK"
"2024-05-22","NVIDIA CORP - QUARTERLY CASH DIVIDEND RAISED 150% TO $0.01 PER SHARE ON A POST-SPLIT BASIS"
"2024-05-22","NVIDIA ANNOUNCES FINANCIAL RESULTS FOR FIRST QUARTER FISCAL 2025"
"2024-05-22","NVIDIA CORP: QUARTERLY CASH DIVIDEND RAISED 150% TO $0.01 PER SHARE ON A POST-SPLIT BASIS"
"2024-05-22","NVIDIA CORP - TEN-FOR-ONE FORWARD STOCK SPLIT EFFECTIVE JUNE 7, 2024"
"2024-05-22","NVIDIA CORP: SEES Q2 GAAP AND NON-GAAP GROSS MARGINS EXPECTED TO BE 74.8% AND 75.5%"
